"year","semester","review","score"
2022,"2학기","다른 교양과목에 비해 생각보다 과제와 시험부담이 적다고 생각한다. 과제는 수업마다 참여과제가 나오는데 대부분 부담없이 할 수 있는 수준이고, 수업시간에 영화를 보고 장단점과 마음에 드는 쇼트등을 적는 참여과제가 있는데 그때 기말대체 에세이를 대비해서 열심히 생각해본 정도다. 중간, 기말 각각 단편영상, 에세이로 대체되어 시험부담도 없다. 교수님도 친절하셔서 질문에 잘 답해주신다. 출석이랑 참여과제 한번정도 못하고 중간대체 영상도 연출과 내용에만 몰두한 나머지 주제전달력이 살짝 부족해 아주 높은 점수를 받진 못했다. 하지만 기말에세이를 나름 독창적인 생각을 바탕으로 쓰려 노력한 결과, 높은 점수가 나와 A+을 받은 것을 보면 학점도 생각보다 널널하게 주시는 것 같다.",100
2022,"2학기","대면 동호의 이해는 꿀강이 맞다.. 수업 내용 안 듣고 딴짓하다가 간단한 참여과제만 하면 되고 학기 초엔 수업도 30분씩 일찍 마쳐주신 걸로 기억함 성적 총점 93점인데 A+ 받음",100
2022,"2학기","중간 과제는 단편영화 만들기 기말 과제는 영화 보고 에세이 쓰기 단편영화도 에세이도 자유 주제에, 자유 형식이어서 좋았고 제출 기한도 다른 수업 시험기간보다 10일 정도 뒤여서 부담이 없었음 참여과제가 많은데 수업 때 깨어있기만 하면 되는 수준",100
2021,"2학기","저는 교수님을 이해하기 실패했지만 이 강의 신청하시는 여러분은 꼭 이해하시길 바래요",60
2022,"1학기","영화의 이해라는 강의가 꼭 듣고싶으면 강철영이 무조건 잡는다 생각하고 수강신청하셈 A- 받았는데 왜 이 점수인지 설명이라든가 전혀 없음 근데 수업 제대로 들은 적 한 번도 없는데 A- 받은거 보면 그렇게 점수를 짜게 주는거 같진 않음 과제 매주 조금씩 귀찮게 나옴 그나마 장점은 큰 과제 2개(영상제작, 에세이) 끝내면 기말 때 할 거 없어서 편하다는 거?",60
2022,"1학기","암것도 안해도 출석만 채우면 비쁠은 주는거같애요",80
2021,"여름","상대적으로 할 게 없지만 복불복입니다. 성적 크게 신경쓰지 않고 학점만 채우려고 한다면 나쁘지 않아요.",60
2022,"여름","참여과제랑 출석 점수는 수업만 들어가면 만점이고 중간과제랑 기말과제는 둘 다 하루만 투자하면 충분하다. 메이플 하이퍼버닝 이벤트때매 수업가서 메이플만 했는데 중간 기말 5점 5점 까여서 A-맞음. 교양에 큰 뜻없고 학점 채우고 싶은사람한테 적극 추천함.",100
2022,"1학기","진짜 왜 이 학점인지에 대한 기준이 불명확함 영상 안 찍어본 분들 (완전 초보)은 영화 제출 과제가 부담될 수도 있다는 생각이 듦. 전체적으로 성적은 나쁘게 주지 않으시지만 대체 왜 이 점수인지에 대한 설명이 없어서 혼란스러움",40
2022,"1학기","평을 보고 잘못 담았는지 걱정했지만 교수님과 취향이 맞아 좋은 점수를 받았던 강의. 자잘한 과제가 매번 있지만 출석과 제출만 한다면 퀄리티 상관없이 만점을 받고, 성적은 중간 영상과 기말 보고서로만 결정된다. 수업 자체에서 배운 것은 많이 없는 것 같지만 개인적으로 찾아보면서 배우게 되는 것은 좀 있다. 그러나 들어보면 교수님의 이해를 실패하면 열심히 했는데도 성적이 잘 나오지 않는 경우도 있는 것 같다. 중간 영상은 기말 보고서 일주일 전까지 미뤄주셔서 사실상 1주일만 빡세게 하면 되고, 교수님이 공익광고 형식을 매우 싫어하셔서 우리가 인터넷에서 보는 감독들의 단편영화 식으로 찍으면 평가가 좋다. 기말 보고서는 교수님이 매우 좋아하시는 히치콕 영화와 엮어서 작성하면 더 편하다.",100
2021,"여름","질문에 꼼꼼하게 대답해 주시지만 열심히 공부해도 좋은 성적을 받을 수 없습니다.",20
2022,"1학기","시키는 대로만 하면 학점 잘 주시나 개인적으로는 '좋은 영화'에 대한 가치관이 본인의 것에 부합하는 과제를 더 좋게 생각하는 경향이 있으심",60
2022,"1학기","시키는게 많지만 중간 기말때 할 거 없음. 단편영상 잘 만들면 좋은 성적을 받을 수 있듯.",100
2022,"2학기","자잘한 과제가 많긴 하지만 그렇게 어렵지 않게 할 수 있고 기말에 영상제작이 조금 막막할수도 있지만 그것만 잘 제출하면 됩니다.",100
2022,"1학기","해야할 자잘한 과제가 정말 많습니다. 그래서 런어스 수시로 들어가면서 공지사항 잘 읽어야합니다. 그렇지만 실시간 수업 때 잠수타는 학생들이 굉장히 많기 때문에 교수님 심기가 안좋으셨는지 학점은 은근 짰네요.. 할거 다 해도 무난무난하게 했더니 A- 받아습니다.",80
2022,"1학기","내가 왜 에만지 모르겠음 자잘한 과제들 이것저것 댓글쓰기 감상문 남기기 하라는거 다하고 과제 다 잘받았는데 기준이 애매함 괜히 평균만 깎이고 에휴",20
2022,"1학기","솔직히 정말 무난함. 시험도 없이 중간은 짧은 영화 만들기와 기말은 보고서 대체로 시험을 싫어한다면 정말 좋은 강의임. 교수님의 강의력은 그렇게 좋지 않지만 학생들을 생각해 주는 마음만은 정말 느껴지는 강의이다. 질문 하면 정말 정성껏 답해주시고 항상 도움을 주고싶어 하는 것이 보인다.",100
2022,"1학기","a+ 받았는데 본인도 도대체 어떻게 받았는지 모르겠는 수업. 영화 만들기 과제가 부담스러웠지만 꽤 재미있었다. 영화 에세이는 진짜 대충 썼는데 점수 무난히 잘 주셔서 a+ 받은거 같다. 다만 수업에서 얻어갈 수 있는 부분은 상당히 없다.. 세기말 감성 ppt와 논지를 알 수 없는 수업이 주를 이룬다.. 학생들이 낸 작품들? 과제들?에 대한 감상과 '다들 어떻게 생각하시나요?' 하는 질문으로 거의 모든 수업을 진행하신다.",80
2022,"2학기","일(과제)이 많고 번거롭습니다. 제출 시간도 복잡합니다. 점수가 너무 적습니다. 추천하지 않습니다.",40
2022,"1학기","다들 자잘한 과제가 어렵다 이해 안된다 하지만 난 그게 이해가 안됐다. 교수님 공지만 제대로 읽으면 다 이해 되고 과제도 다 시간 별로 들일 필요 없음. 강철 듣고싶은데 놓쳐서 동호의 이해 들은 건데 오히려 꿀강인 거 같다. 무난하게 에이쁠 받아감",100
2022,"1학기","계절로 들었어요 대면인데 출튀해도 친구 있어서 참여과제 뭔지 알려주기만 하면 날먹 가능함 수업의 유익도 말고 학점으로 따진다면 개꿀강임니다 왜 평이 안좋은진 모르겠네여",100
2022,"1학기","일단 나는 시험보다 자잘한 출석이나 과제 하라는 것을 성실하게 이행하는 성격이어서 그런지 수업이랑 잘 맞았다. 개인적으로 강의평에 채점 기준이 모호하다라고 했지만, 교수님이 말씀하시는 스타일이나 영상이랑 에세이 예시를 잘 보면 문제 없이 스타일을 파악하여 쓸 수 있다. 꿀팁을 주자면, 구지 교수님 수업 영상을 들을 필요 없다. 댓글 적을때 영화 2배속으로 시청해서 리서치하거나 다른 사람 댓글 참고 하면 된다. 하지만, 이제 대면이 되면 어떻게 될지 모르겠다. 비대면 한정 꿀강 인정. 하라는 거 다했고, 편하게 A+ 받았다!",100
2022,"1학기","할일이 짜잘짜잘 너무 많음 근데 간단히 끝낼 수 있고 중간 기말 과제 각각 3~4시간 컷했는데 에이마이너스 나옴. 동영상 까먹고 놓친거 있어서 진도율에서 감점됐는데 에이마이너스여서 만족함. 들이는 시간대비 에이권 받기는 쉬운거같음",80
2022,"1학기","왜이렇게 불만인지 알수없는 강의평들 친절하고 너그러움",100
2022,"1학기","자잘한 실습과제와 댓글 참여는 좀만 수업에 관심을 가진다면 그리 많은 것은 아닙니다. 하지만 기말에 진행된 에세이 채점 기준이 정확히 제시되지 않았고, 무엇보다 교수님의 문체가 조금 이해하기 어렵습니다?/?/ 영화 자체에 대한 공부를 하고싶다면 다른 강의를 듣는 것을 추천 드립니다. 교양이라해도 뭔가 배우는게 너무 없는 느낌이긴합니다.",80
2022,"1학기","왜 동호의 이해라고 불리는지 1학기 내내 절절히 깨닫고 싶다면 이 강의를 적극 추천합니다.",60
2022,"1학기","교수님은 착하시지만 강의력이 조금 ㅎ.. 전달력도 좋다고 말하긴 힘듦. 그래서 그런지 평가 방식도 처음 ot때 설명을 해주시는데 이해하기 힘들 수도 있음. 과제는 자잘한것들이 많음. 거기에 중간 기말 대체 과제가 있는데 단편하나 찍는 거랑 에세이하는 쓰는 것이 있음. 주제는 둘다 자유 주제. 단편 때문에 악명높은 동호의 이해라고 알려져 있는 것 같은데 충분히 이해할 수 있을 것 같음. 애초에 영화를 평가하는 게 주관적이어서 평가받는 학생이 동의하지 못할 수도 있다고 봄. 다만 나같은 경우 거의 감점이 되지 않았는데 팁을 주자면 좀 신선하게 접근할 필요가 있음. 구도나 편집을 좀 새롭게 생각해보면 좋은 점수가 잘 나오지 않을까 싶음. 이미 영화에 대한 이해도나 관심이 높은 학생이면 너무나 쉬운 수업이라고 생각함. 본인은 에이쁠 받음",80
2022,"1학기","제 기준 너무 날먹한거 아니었나 싶을 정도로 꿀강이었습니다 교수님께서 너무 친절하세요 별점이 이렇게까지 낮은 이유를 모르겠는... 이것저것 자잘한 과제가 많지만 전부 어려운게 아니라 귀찮은 것들이어서 미리미리 하기만 하면 됩니다 개인적으로 단편영상 찍는 것도 전 재밌었어요 수업 들을 필요 없고 그냥 시키는거만 잘하시면 무난하게 에이권 받습니다 근데 에마 에제 받으면 난 죽는다 싶으신 분들은 듣지마세요",100
2022,"1학기","내가 대충대충 해서 학점은 그닥이나 그냥저냥임 동호를 이해해서 단편영상 창의적으로 잘 만들 자신 있음 날먹가능하지만 아니면 꽤 스트레스 받을 거임 수업에서 배우는 건 하나도 없습니다",60
2022,"1학기","자잘한 과제가 너무 많아서 귀찮기는 한데, 영화 과제 같은 건 굳이 다 안 보고 써도 되고, 과제들이 모두 어렵지는 않음. 그냥 귀찮은데 이런 걸 꾸준히 할 수만 있으면 성적은 엥간히 나오는 듯. 근데 채점 기준을 모르겠기는 했음. 교수님은 정말 친절하셔서 많은 과제가 귀찮은 거만 빼고 영화에 관심이 있다면 좋은 수업.",100
2022,"1학기","교수님은 좋으신데 수업에서 배우는건 딱히 없습니다...과제는 많지 않은데 자잘하게 챙겨야 하는게 많아서 헷갈리고 단편영화 과제가 조금 부담될수는 있을 것 같아요. 채점기준이 뭔지도 모르겠고. 그래도 정말 워크로드 적은 수업입니다. 에마 받아가요",80
2022,"1학기","내 기준 개개개개꿀강 이것저것 할 게 있지만 대충 해도 인정해주시는 과제라 귀찮은 거 참기만 하면 할 만함 영화보고 댓글다는 과제도 있지만 학기초부터 참여하면 그런 과제는 최대한 거를 수 있음 그리고 나는 그런 과제 영화 전체 안 보고 한 부분만 보고 댓글 달아서 딱히 시간 쏟거나 짜증나지는 않았음 중간기말도 시간 넉넉했고 할 만함 에쁠 아니면 안되는 사람 말고 에마도 좋은 사람은 괜찮을 듯 추천",100
2022,"1학기","일단 시험 없어서 좋음 그래서 강의 안들어도 뭐 ㅎ 캠도 안켜도 되기 때문에 신경 쓸 건 대체과제 뿐 중간 대체인 단편영화 찍기는 조별과제가 아니라 개인이 한 편 찍어야해서 부담일 수 있음 그치만 난 아주 재미있게 찍음 그거 핑계로 놀러감 ㅎㅎ 기말은 에세이 쓰기 교수님도 착하심 굿!",100
2022,"1학기","강평이 막 좋진 않았는데 커리큘럼이 재미있어 보여서(중간, 기말 과제가 단편영화랑 에세이) 신청함. 확실히 왜 듣지 말라고 하는지는 알겠는데 해야 할 일 꼼꼼히 챙기고 중간기말 대체과제 재미있어한다면 괜찮을 듯. 근데 아직 학점 안 받아서 잘 모르겠다.",80
2022,"1학기","영상과제 중간으로 하고 레포트과제 기말임 영상 마감 일주일 뒤가 바로 레포트 마감이라 좀 촉박함 그래도 종강은 빨리되고 캠도 안 켜도 돼서 좋았음 성적은 아직 안 나와서 모르겠는데 기준을 진짜 잘 모르겠긴 함.. 배우는건 없었음",60
2022,"1학기","성적을 떠나서 다시 돌아가면 절대 안들을 수업 다른 강의들에 비해 해야할 일들이 너무 많다 덕분에 한 학기가 피폐해짐",40
2022,"1학기","랜덤학점이라는 말도 많은데, 저는 아직 점수가 안 나와서 알 수는 없습니다만.. 교수님은 무척 친절하십니다 개인적으로 교수님의 영화평이나 관점이 딱딱하지 않아서 좋았고 이것저것 생각해볼 거리를 많이 던져주십니다 영화에 대해 관심이 있다면 한번쯤 들어보세요",80
2022,"1학기","참여점수 13점 받으려고 영화를 몇편을 보는건지… 6점 얻으려면 최소 6편 봐야하고, (와중에 5편은 자신이 고르는 것도 아님) 수업 따라가려면 영화 풀영상을 더봐야해요. 모대학 영화학과 학생이 들이는 시간이 이 강의 듣는데 들여야하는 시간보다 적어요. 이거 들을 바에는 타대학 영화학과 가세요",20
2021,"1학기","수업듣고 생각하고 암기하는 수업이 편한 저는 영상을 만들고 하는 과제가 더 부담스럽게 느껴졌습니다…. 교수님은 정말 친절하신 것 같아요",60
